Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
3GZoWLVbmxcBys6g0DLFLf,"0Cp8WN4V8Tu4QJQwCN5Md4,6sHCvZe1PHrOAuYlwTLNH4","Supalonely (feat. Gus Dapperton)","Hey u x","BENEE,Gus Dapperton",2020-11-13,223488,65,spotify:user:,2020-12-01T05:02:00Z,"alt z,nz pop,pop,bedroom pop,indie pop,indie poptimism",0.862,0.631,7,-4.746,1,0.0515,0.291,0.000209,0.123,0.841,128.978,4
62aP9fBQKYKxi7PDXwcUAS,"1lmU3giNF3CSbkVSQmLpHQ,4ArPQ1Opcksbbf3CPwEjWE","ily (i love you baby) (feat. Emilee)","ily (i love you baby) (feat. Emilee)","Surf Mesa,Emilee",2019-11-26,176546,81,spotify:user:,2020-12-01T05:02:00Z,"tropical house,social media pop",0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05,4
7ju97lgwC2rKQ6wwsf9no9,"1HY2Jd0NmPuamShAr6KMms,66CXWjxzNUsdJxJ2JdwvnR","Rain On Me (with Ariana Grande)","Chromatica","Lady Gaga,Ariana Grande",2020-05-29,182200,78,spotify:user:,2020-12-01T05:02:00Z,"art pop,dance pop,pop",0.672,0.855,9,-3.764,1,0.0397,0.021,0,0.323,0.646,123.056,4
3eekarcy7kvN4yt5ZFzltW,"0Y5tJX1MQlPlqiwlOH1tJY","HIGHEST IN THE ROOM","HIGHEST IN THE ROOM","Travis Scott",2019-10-04,175720,85,spotify:user:,2020-12-01T05:02:00Z,"rap,slap house",0.598,0.427,7,-8.764,0,0.0317,0.0546,0.00000583,0.21,0.0605,76.469,4
0RiRZpuVRbi7oqRdSMwhQY,"246dkjvS1zLTtiykXe5h60,1zNqQNIdeOUZHb8zbZRFMX","Sunflower - Spider-Man: Into the Spider-Verse","Hollywood's Bleeding","Post Malone,Swae Lee",2019-09-06,157560,82,spotify:user:,2020-12-01T05:02:00Z,"dfw rap,melodic rap,rap,trap",0.755,0.522,2,-4.368,1,0.0575,0.533,0,0.0685,0.925,89.96,4
1yoMvmasuxZfqHEipJhRbp,"1r4hJ1h58CWwUQe3MxPuau","Hawái","PAPI JUANCHO","Maluma",2020-08-21,199112,80,spotify:user:,2020-12-01T05:02:00Z,"latin,reggaeton,reggaeton colombiano,trap latino",0.783,0.727,6,-3.454,0,0.389,0.185,0.0000246,0.0626,0.558,180.067,4
2tnVG71enUj33Ic2nFN6kZ,"4ofCBoyEiGSePFAG500xev","Ride It","Ride It","Regard",2019-07-26,157605,84,spotify:user:,2020-12-01T05:02:00Z,"dance pop,edm,electro house,pop,pop dance,pop edm,slap house,tropical house",0.88,0.751,7,-4.258,0,0.0874,0.177,0.0000643,0.106,0.884,117.948,4
6gBFPUFcJLzWGx4lenP6h2,"0Y5tJX1MQlPlqiwlOH1tJY","goosebumps","Birds In The Trap Sing McKnight","Travis Scott",2016-09-16,243836,87,spotify:user:,2020-12-01T05:02:00Z,"rap,slap house",0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,4
4NCsrTzgVfsDo8nWyP8PPc,"1yxSLGMDHlW21z4YXirZDS,1vyhD5VmyZ7KMfW5gqLgo5","RITMO (Bad Boys For Life)","Translation","Black Eyed Peas,J Balvin",2020-06-18,214934,47,spotify:user:,2020-12-01T05:02:00Z,"dance pop,pop,pop rap,latin,reggaeton,reggaeton colombiano,trap latino",0.723,0.704,10,-7.088,0,0.0571,0.0259,0.00109,0.792,0.684,105.095,4
39Yp9wwQiSRIDOvrVg7mbk,"2PaZWGu5T5nHjY2xxAkFsT,0Y5tJX1MQlPlqiwlOH1tJY,0fA0VVWsXO9YnASrzqfmYu","THE SCOTTS","THE SCOTTS","THE SCOTTS,Travis Scott,Kid Cudi",2020-04-24,165977,80,spotify:user:,2020-12-01T05:02:00Z,"rap,slap house,hip hop,ohio hip hop",0.716,0.537,0,-7.648,0,0.0514,0.233,0,0.157,0.28,129.979,4
2DEZmgHKAvm41k4J3R2E9Y,"4q3ewBCX7sLwd24euuV69X,4IMAo2UQchVFyPH24PAjUs,12vb80Km0Ew53ABfJOepVz","Safaera","YHLQMDLG","Bad Bunny,Jowell & Randy,Ñengo Flow",2020-02-29,295176,81,spotify:user:,2020-12-01T05:02:00Z,"latin,reggaeton,trap latino,latin hip hop,reggaeton flow",0.607,0.829,2,-4.074,1,0.379,0.0103,0,0.107,0.685,96.172,4
0u2P5u6lvoDfwTYjAADbn4,"6qqNVTkY8uBg9cP3Jd7DAH,6LuN9FCkKOj5PcnpouEgny","lovely (with Khalid)","lovely (with Khalid)","Billie Eilish,Khalid",2018-04-19,200185,89,spotify:user:,2020-12-01T05:02:00Z,"art pop,electropop,pop,pop r&b",0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,4
285pBltuF7vW8TeWk8hdRR,"4MCBfE4596Uoi2O4DtmEMz","Lucid Dreams","Goodbye & Good Riddance","Juice WRLD",2018-12-10,239835,87,spotify:user:,2020-12-01T05:02:00Z,"chicago rap,melodic rap",0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,4
4HBZA5flZLE435QTztThqH,"66CXWjxzNUsdJxJ2JdwvnR,1uNFoZAHBGtllmzznpCI3s","Stuck with U (with Justin Bieber)","Stuck with U","Ariana Grande,Justin Bieber",2020-05-08,228482,85,spotify:user:,2020-12-01T05:02:00Z,"dance pop,pop,canadian pop",0.597,0.45,8,-6.658,1,0.0418,0.223,0,0.382,0.537,178.765,3
2kJwzbxV2ppxnQoYw4GLBZ,"66W9LaWS0DPdL7Sz8iYGYe,0ZED1XzwlLHW4ZaG4lOT6m","If the World Was Ending (feat. Julia Michaels)","If the World Was Ending (feat. Julia Michaels)","JP Saxe,Julia Michaels",2019-10-17,208687,82,spotify:user:,2020-12-01T05:02:00Z,"alt z,canadian contemporary r&b,pop,pop rock,dance pop,electropop,post-teen pop",0.464,0.473,1,-10.086,1,0.129,0.866,0,0.109,0.604,75.801,4
3AzjcOeAmA57TIOr9zF1ZW,"6M2wZ9GZgrQXHCFfjv46we","Physical","Future Nostalgia","Dua Lipa",2020-03-27,193829,78,spotify:user:,2020-12-01T05:02:00Z,"dance pop,pop,uk pop",0.647,0.844,0,-3.756,1,0.0457,0.0137,0.000658,0.102,0.746,146.967,4
2xLMifQCjDGFmkHkpNLD9h,"0Y5tJX1MQlPlqiwlOH1tJY","SICKO MODE","ASTROWORLD","Travis Scott",2018-08-03,312820,84,spotify:user:,2020-12-01T05:02:00Z,"rap,slap house",0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,4
