Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2UVbBKQOdFAekPTRsnkzcf,"6oMuImdp5ZcFhWP0ESe6mG","Stir Fry","Culture II","Migos",2018-01-26,190288,73,spotify:user:,2018-12-04T05:02:00Z,"atl hip hop,hip hop,pop rap,rap,trap",0.817,0.816,2,-5.402,1,0.269,0.00263,0,0.159,0.508,181.982,4
7KXjTSCq5nL1LoYtL7XAwS,"2YZyLoL8N0Wb9xBt1NhZWg","HUMBLE.","DAMN.","Kendrick Lamar",2017-04-14,177000,84,spotify:user:,2018-12-04T05:02:00Z,"conscious hip hop,hip hop,rap,west coast rap",0.908,0.621,1,-6.638,0,0.102,0.000282,0.0000539,0.0958,0.421,150.011,4
48zFZh27QU5qsrBjn4C2FA,"1i8SpTcr7yvPOmcqrbnVXY,0tmwSHipWxN12fsoLcFU3B","Vaina Loca","Aura","Ozuna,Manuel Turizo",2018-08-24,176133,74,spotify:user:,2018-12-04T05:02:00Z,"latin,puerto rican pop,reggaeton,trap latino,colombian pop,latin pop,reggaeton colombiano",0.754,0.805,6,-4.249,1,0.0752,0.315,0,0.203,0.555,93.982,4
1bhUWB0zJMIKr9yVPrkEuI,"6eUKZXaKkcviH0Ku9w2n3V,6vWDO969PvNqNYHIOW5v0m","Perfect Duet (Ed Sheeran & Beyoncé)","Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran,Beyoncé",2017-11-30,259550,83,spotify:user:,2018-12-04T05:02:00Z,"pop,uk pop,dance pop,r&b",0.587,0.299,8,-7.365,1,0.0263,0.779,0,0.123,0.356,94.992,3
5cepAtqnEQ6yVG6088zMMu,"1r4hJ1h58CWwUQe3MxPuau,1B0Rp4SWGnFgGCPU5Pju6E","Corazón (feat. Nego do Borel)","F.A.M.E.","Maluma,Nego do Borel",2018-05-18,184720,72,spotify:user:,2018-12-04T05:02:00Z,"latin,reggaeton,reggaeton colombiano,trap latino,funk carioca,funk das antigas,funk ostentacao,funk pop",0.722,0.738,9,-6.073,0,0.247,0.328,0.0000147,0.198,0.748,198.075,4
5Z3GHaZ6ec9bsiI5BenrbY,"6LuN9FCkKOj5PcnpouEgny","Young Dumb & Broke","American Teen","Khalid",2017-04-27,202546,82,spotify:user:,2018-12-04T05:02:00Z,"pop,pop r&b",0.799,0.539,1,-6.351,1,0.0421,0.199,0.0000166,0.165,0.394,136.948,4
5Y9fnynLlIvqtM710MHzfz,"1i8SpTcr7yvPOmcqrbnVXY","Síguelo Bailando","Odisea","Ozuna",2017-08-25,226800,71,spotify:user:,2018-12-04T05:02:00Z,"latin,puerto rican pop,reggaeton,trap latino",0.855,0.664,9,-7.11,0,0.0607,0.165,0.0000397,0.0937,0.626,98.015,4
3Ga6eKrUFf12ouh9Yw3v2D,"7FNnA9vBm6EKceENgCGRMb,1vyhD5VmyZ7KMfW5gqLgo5","Downtown","Downtown","Anitta,J Balvin",2017-11-19,193456,74,spotify:user:,2018-12-04T05:02:00Z,"funk carioca,funk pop,pagode baiano,pop nacional,latin,reggaeton,reggaeton colombiano,trap latino",0.775,0.679,4,-4.985,0,0.135,0.18,0.0000726,0.068,0.619,166.008,4
3xcCix7Jv1Rp90YVmgo35D,"2OnKRchqP7tT0FzTvWIFI7","Bella","Bella","Wolfine",2017-12-29,197120,2,spotify:user:,2018-12-04T05:02:00Z,"colombian pop,latin,reggaeton,trap latino",0.909,0.493,3,-6.688,1,0.0735,0.128,0.000147,0.127,0.844,94.016,4
5N5k9nd479b1xpDZ4usjrg,"7CajNmpbOovFoOoasH2HaY,2wY79sveU1sp5g7SokKOiI,3KedxarmBCyFBevnqQHy3P","Promises (with Sam Smith)","Promises (with Sam Smith)","Calvin Harris,Sam Smith,Jessie Reyez",2018-08-17,213309,78,spotify:user:,2018-12-04T05:02:00Z,"dance pop,edm,electro house,house,pop,pop dance,pop rap,progressive house,uk dance,uk pop,canadian contemporary r&b,canadian pop,r&b",0.781,0.768,11,-5.991,1,0.0394,0.0119,0.00000491,0.325,0.486,123.07,4
6vN77lE9LK6HP2DewaN6HZ,"5f7VJjfbwm532GiveGC0ZK,3TVXtAsR1Inumwj472S9r4","Yes Indeed","Harder Than Ever","Lil Baby,Drake",2018-05-18,142273,82,spotify:user:,2018-12-04T05:02:00Z,"atl hip hop,atl trap,rap,trap,canadian hip hop,canadian pop,hip hop,toronto rap",0.963,0.346,5,-9.309,0,0.53,0.0355,0,0.108,0.562,119.957,4
2P91MQbaiQOfbiz9VqhqKQ,"5JZ7CnR6gTvEMKX4g70Amv","I Like Me Better","I met you when I was 18. (the playlist)","Lauv",2018-05-31,197436,84,spotify:user:,2018-12-04T05:02:00Z,"dance pop,electropop,pop",0.752,0.505,9,-7.621,1,0.253,0.535,0.00000255,0.104,0.419,91.97,4
2xGjteMU3E1tkEPVFBO08U,"7HV2RI2qNug4EcQqLbCAKS,63nv0hWWDob56Rk8GlNpN8","This Is Me","This Is Me","Keala Settle,The Greatest Showman Ensemble",2017-10-27,234706,67,spotify:user:,2018-12-04T05:02:00Z,"broadway,hollywood,show tunes,movie tunes",0.284,0.704,2,-7.276,1,0.186,0.00583,0.000115,0.0424,0.1,191.702,4
3GVkPk8mqxz0itaAriG1L7,"15UsOTVnJzReFVN1VCnxy4","Everybody Dies In Their Nightmares","17","XXXTENTACION",2017-08-25,95466,86,spotify:user:,2018-12-04T05:02:00Z,"emo rap,miami hip hop",0.734,0.57,7,-7.066,0,0.133,0.847,0.0000214,0.112,0.689,129.953,4
630sXRhIcfwr2e4RdNtjKN,"6U1dBXJhC8gXFjamvFTmHg,6sCbFbEjbYepqswM1vWjjs","Rewrite The Stars","Rewrite The Stars","Zac Efron,Zendaya",2017-11-17,217440,75,spotify:user:,2018-12-04T05:02:00Z,"hollywood,post-teen pop,show tunes,dance pop,pop",0.684,0.619,10,-7.005,1,0.0386,0.0716,0,0.122,0.284,125.046,4
2xmrfQpmS2iJExTlklLoAL,"6MDME20pz9RveH9rEXvrOM,0ZED1XzwlLHW4ZaG4lOT6m","I Miss You (feat. Julia Michaels)","I Miss You (feat. Julia Michaels)","Clean Bandit,Julia Michaels",2017-10-26,205747,1,spotify:user:,2018-12-04T05:02:00Z,"dance pop,edm,pop,pop dance,tropical house,uk dance,uk funky,alt z,electropop,post-teen pop",0.638,0.658,3,-6.318,1,0.0456,0.245,0.00000377,0.0919,0.33,105.076,4
5WvAo7DNuPRmk4APhdPzi8,"0QHgL1lAIqAw0HtD7YldmP,1uNFoZAHBGtllmzznpCI3s,0VRj0yCOv2FXJNP47XQnx5,1anyVhU62p31KFi8MEzkbf","No Brainer","No Brainer","DJ Khaled,Justin Bieber,Quavo,Chance the Rapper",2018-07-27,260000,69,spotify:user:,2018-12-04T05:02:00Z,"dance pop,hip hop,miami hip hop,pop,pop rap,rap,southern hip hop,trap,canadian pop,atl hip hop,melodic rap,chicago rap,conscious hip hop",0.552,0.76,0,-4.706,1,0.342,0.0733,0,0.0865,0.639,135.702,5
1j4kHkkpqZRBwE0A4CN4Yv,"5ZsFI1h6hIdQRw2ti0hz81,5WUlDfRSoLAfcVSX1WnrxN","Dusk Till Dawn (feat. Sia) - Radio Edit","Dusk Till Dawn (feat. Sia) [Radio Edit]","ZAYN,Sia",2017-09-07,239000,81,spotify:user:,2018-12-04T05:02:00Z,"dance pop,electropop,pop,post-teen pop,uk pop,australian dance,australian pop",0.259,0.437,11,-6.589,0,0.0386,0.102,0.00000132,0.106,0.0951,180.042,4
3EPXxR3ImUwfayaurPi3cm,"3QSQFmccmX81fWCUSPTS7y","Be Alright","Be Alright","Dean Lewis",2018-06-29,196373,82,spotify:user:,2018-12-04T05:02:00Z,"australian pop,pop,pop rock",0.553,0.586,11,-6.319,1,0.0362,0.697,0,0.0813,0.443,126.684,4
