Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2L5FEDC0MU2a6OEkLjByEd,"1b81zU0IfjHE8krv2IZ0Hf","Captain Jack - Short Mix","The Mission","Captain Jack",1996-04-24,248533,63,spotify:user:sattersnap11,2021-12-30T14:18:47Z,"bubblegum dance,eurodance,europop,german techno,hip house",0.667,0.999,1,-4.375,0,0.0828,0.0726,0.0000416,0.238,0.566,149.875,4
6hpPAOftKbe1YghyTtJuCq,"6w7j5wQ5AI5OQYlcM15s2L","Play With Me","Extreme","Extreme",1989-01-01,211440,50,spotify:user:sattersnap11,2021-12-30T14:18:58Z,"album rock,funk metal,glam metal,hard rock,rock",0.495,0.868,6,-8.89,1,0.0548,0.00586,0.00139,0.111,0.273,101.346,4
6O7pihLJgeqxUnG7u9oYL2,"7JDSHlDdVTo7aZKdQZ53Vf","Push It","Wisconsin Death Trip","Static-X",1999-03-19,154906,66,spotify:user:sattersnap11,2021-12-30T14:19:08Z,"alternative metal,groove metal,industrial metal,industrial rock,nu metal,rap metal,rap rock",0.557,0.978,0,-3.965,1,0.0493,0.000393,0.00000442,0.287,0.499,149.887,4
3RIPlXog3YA4qpz8MfyCba,"3iPZvuMeJKouwPtkY2oRAZ","I Wanna be a Hippy - Radio Mix","I Wanna be a Hippy","Technohead",1995,198733,47,spotify:user:sattersnap11,2021-12-30T14:19:39Z,"gabba,happy hardcore,hardcore techno",0.714,0.924,8,-7.787,1,0.0518,0.104,0.676,0.0652,0.496,177.419,4
1mNSomylino1Hoaw3MzCC8,"3E51y3Ff8aURnyOkaxDXKS","Tri Poloski","Tri Poloski","Davay",2016-08-25,125124,62,spotify:user:sattersnap11,2021-12-30T14:20:33Z,"hard bass",0.711,0.967,1,-8.206,1,0.0943,0.0254,0.0000365,0.0676,0.966,164.994,4
4NPIkDt08kLz70gHOrO5uU,"3AMut7lAb1JjINkn8Fmkhu","What's up, people?!","Bu-ikikaesu","MAXIMUM THE HORMONE",2007-03-14,250226,62,spotify:user:sattersnap11,2021-12-30T14:20:48Z,"j-metal,japanese metalcore",0.385,0.976,7,-3.788,1,0.252,0.0329,0.00767,0.445,0.206,160.977,4
47IJAEuqiu4r1dEoEExfMA,"6CDPvGtPJ6Iz7uftJYQpxO","空想メソロギヰ","PAX VESANIA","Yousei Teikoku",2013-03-27,243226,59,spotify:user:sattersnap11,2021-12-30T14:21:06Z,"idol rock",0.494,0.954,1,-1.77,0,0.0794,0.00215,0,0.331,0.429,114.971,4
5uZP077wFVrGChxkfQe7jK,"5smxZK6pYf8RwQee4fpPYZ","Hi Fi Superstar - Radio Edit","Hi Fi Superstar (Radio Edit)","Wet Fingers",2007,206976,40,spotify:user:sattersnap11,2021-12-30T14:30:55Z,"",0.7,0.918,4,-5.465,1,0.109,0.0229,0.227,0.0459,0.413,127.955,4
3SpSPySCZRobjGpUsZdQq9,"0hiID7lYjHkCqeTRQFhU5D,7CqGN5affrTPInov9PqsCr","Breaking News (Rattn Tattn)","2 Louter - 1 Soul","Expulze,Narfos",2019-04-01,171049,60,spotify:user:21pnc2epeoe54qwgaauvhjjva,2021-12-30T14:37:29Z,"tekk,acidcore",0.722,0.991,11,-5.18,0,0.147,0.0559,0.291,0.285,0.524,160.041,4
2D9WT9MeG07a26kKU9IGEb,"4RbUYWWjEBb4umwqakOEd3","Trip to Valhalla","Trip to Valhalla","Dr. Peacock",2021-02-19,232950,67,spotify:user:21pnc2epeoe54qwgaauvhjjva,2021-12-30T14:40:26Z,"frenchcore,tekk,uptempo hardcore",0.567,0.988,1,-2.879,1,0.187,0.0232,0.0351,0.149,0.0634,100.025,4
