Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5JLv62qFIS1DR3zGEcApRt,"6jJ0s89eD6GaHleKKya26X","Wide Awake","Teenage Dream: The Complete Confection","Katy Perry",2012-03-12,220946,69,spotify:user:,2020-06-22T07:55:42Z,"dance pop,pop,post-teen pop",0.514,0.683,5,-5.099,1,0.0367,0.0749,0.00000264,0.392,0.575,159.814,4
7ajnitQVYIKKXFaVUZOSEW,"2ajhZ7EA6Dec0kaWiKCApF","Mama Do The Hump","Stereo Typical","Rizzle Kicks",2011-01-01,216013,60,spotify:user:,2020-06-22T07:55:42Z,"uk hip hop",0.719,0.889,7,-4.088,1,0.127,0.00722,0,0.0731,0.562,97.987,4
4b4c0oH7PtrPsI86drzgFs,"2NhdGz9EDv2FeUw6udu2g1","Chasing The Sun","The Wanted (Special Edition)","The Wanted",2012-01-01,198800,70,spotify:user:,2020-06-22T07:55:42Z,"boy band,dance pop,pop,pop rock,post-teen pop",0.637,0.732,7,-6.209,0,0.0965,0.244,0,0.498,0.68,128.108,4
2NRUU0gP1d8Yif8CpsCW8l,"5LHRHt1k9lMyONurDHEdrp,55Aa2cqylxrFIXC767Z865","Faded","Careless World: Rise Of The Last King","Tyga,Lil Wayne",2012-01-01,206666,61,spotify:user:,2020-06-22T07:55:42Z,"dance pop,hip hop,pop rap,rap,southern hip hop,trap,new orleans rap",0.831,0.667,1,-8.438,1,0.188,0.0103,0,0.35,0.339,95.073,4
7B1Dl3tXqySkB8OPEwVvSu,"7CajNmpbOovFoOoasH2HaY,6Vh6UDWfu9PUSXSzAaB3CW","We'll Be Coming Back (feat. Example)","18 Months","Calvin Harris,Example",2012-10-29,234360,65,spotify:user:,2020-06-22T07:55:42Z,"dance pop,edm,electro house,house,pop,pop dance,pop rap,progressive house,uk dance,hip house,tropical house",0.596,0.952,7,-4.364,1,0.0873,0.00131,0,0.598,0.571,127.945,4
28GUjBGqZVcAV4PHSYzkj2,"5ndkK3dpZLKtBklKjxNQwT","So Good","Strange Clouds","B.o.B",2012-04-27,213253,67,spotify:user:,2020-06-22T07:55:42Z,"atl hip hop,dance pop,hip hop,pop,pop rap,rap,southern hip hop",0.66,0.9,7,-5.02,1,0.14,0.0403,0,0.219,0.591,85.51,4
77W6VUoJdasCQgjc5DW19q,"3e7awlrlDSwF3iM0WBjGMp","Wings","DNA: The Deluxe Edition","Little Mix",2012,219733,0,spotify:user:,2020-06-22T07:55:42Z,"dance pop,girl group,pop,post-teen pop,talent show,uk pop",0.738,0.875,7,-3.141,1,0.127,0.000673,0.000556,0.285,0.538,114.962,4
6VRhkROS2SZHGlp0pxndbJ,"5he5w2lnU9x7JFhnwcekXX,3oAazIwC0nAYkOKVQPUC38","Bangarang (feat. Sirah)","Bangarang EP","Skrillex,Sirah",2011-12-27,215253,73,spotify:user:,2020-06-29T12:58:59Z,"brostep,complextro,edm,electro",0.716,0.972,7,-2.302,1,0.196,0.0145,0.0000322,0.317,0.576,110.026,4
7kSLdGdXLey7pzLsWpdg1h,"4AK6F7OLvEQ5QYCBNiQWHq","Little Things","Take Me Home: Yearbook Edition","One Direction",2012-11-09,219640,6,spotify:user:,2020-06-22T07:55:42Z,"boy band,pop,post-teen pop,talent show",0.707,0.222,7,-11.716,1,0.0329,0.788,0,0.205,0.556,110.095,4
6nek1Nin9q48AVZcWs9e9D,"4gzpq5DPGxSnKTe4SA8HAU","Paradise","Mylo Xyloto","Coldplay",2011-10-24,278719,83,spotify:user:,2020-06-22T07:55:42Z,"permanent wave,pop",0.449,0.585,5,-6.761,1,0.0268,0.0509,0.0000875,0.0833,0.212,139.631,4
2NniAhAtkRACaMeYt48xlD,"3FUY2gzHeIiaesXtOAdB7A","50 Ways to Say Goodbye","California 37","Train",2012-04-17,247946,69,spotify:user:,2020-06-22T07:55:42Z,"dance pop,neo mellow,pop,pop rock",0.591,0.935,6,-2.664,1,0.0478,0.000284,0.000278,0.142,0.736,140.043,4
1RMRkCn07y2xtBip9DzwmC,"7bXgB6jMjp9ATFy66eO08Z","Turn Up the Music","Fortune (Expanded Edition)","Chris Brown",2012-07-03,227973,67,spotify:user:,2020-06-22T07:55:42Z,"dance pop,pop,pop rap,r&b,rap",0.594,0.841,1,-5.792,1,0.102,0.000238,0.00000222,0.156,0.643,129.925,4
4kte3OcW800TPvOVgrLLj8,"21E3waRsmPlU7jZsS13rcj","Let Me Love You (Until You Learn To Love Yourself)","R.E.D. (Deluxe Edition)","Ne-Yo",2012-01-01,251626,71,spotify:user:,2020-06-22T07:55:42Z,"dance pop,pop,r&b,urban contemporary",0.658,0.677,5,-6.628,1,0.0393,0.248,0,0.368,0.248,124.91,4
5g7rJvWYVrloJZwKiShqlS,"4dwdTW1Lfiq0cM8nBAqIIz","Dirty Paws","My Head Is An Animal","Of Monsters and Men",2012-01-01,278373,72,spotify:user:,2021-08-10T04:27:24Z,"folk-pop,metropopolis,modern rock,pop rock,stomp and holler",0.359,0.649,3,-7.06,1,0.0349,0.107,0.0124,0.0555,0.133,111.709,4
6cpk00i5TxCqSeqNi2HuIe,"04gDigrS5kc9YWfZHwBETP","One More Night","Overexposed Track By Track","Maroon 5",2012-01-01,219546,76,spotify:user:,2020-06-22T07:55:42Z,"pop,pop rock",0.716,0.821,5,-3.435,0,0.0314,0.0558,0,0.0844,0.618,92.997,4
12eMQUn2GzfsfsQLH53M19,"23zg3TcAtWQy7J6upgbUnj","Scream","Looking 4 Myself (Expanded Edition)","Usher",2012-06-12,234693,69,spotify:user:,2020-06-22T07:55:42Z,"atl hip hop,contemporary r&b,dance pop,pop,r&b,south carolina hip hop,urban contemporary",0.616,0.862,7,-5.18,0,0.0973,0.00117,0,0.179,0.569,127.992,4
7oVEtyuv9NBmnytsCIsY5I,"6XyY86QOPPrYVGvF9ch6wz","BURN IT DOWN","LIVING THINGS","Linkin Park",2012-06-20,230253,76,spotify:user:,2020-06-22T07:55:42Z,"alternative metal,nu metal,post-grunge,rap metal",0.585,0.972,9,-4.45,0,0.0534,0.0143,0,0.0707,0.585,110.006,4
6t6oULCRS6hnI7rm0h5gwl,"5nCi3BB41mBaMH9gfr6Su0","Some Nights","Some Nights","fun.",2012-02-21,277040,72,spotify:user:,2020-06-22T07:55:42Z,"baroque pop,metropopolis,modern rock,pop rock,rock",0.672,0.738,0,-7.045,1,0.0506,0.0178,0.0000675,0.0927,0.392,107.938,4
4wkQmYpAaMe41Rc3sYZ7Vz,"7CajNmpbOovFoOoasH2HaY,21E3waRsmPlU7jZsS13rcj","Let's Go (feat. Ne-Yo)","18 Months","Calvin Harris,Ne-Yo",2012-10-29,232800,68,spotify:user:,2020-06-22T07:55:42Z,"dance pop,edm,electro house,house,pop,pop dance,pop rap,progressive house,uk dance,r&b,urban contemporary",0.71,0.882,4,-2.932,0,0.0595,0.00777,0.00771,0.294,0.875,128.016,4
4odiyU3myG29Ld0wurMfE8,"3Isy6kedDrgPYoTS1dazA9","She Doesn't Mind","Tomahawk Technique","Sean Paul",2012-01-24,227786,73,spotify:user:,2020-06-22T07:55:42Z,"dance pop,dancehall,pop,pop rap",0.718,0.776,7,-5.208,0,0.0693,0.000624,0.0000053,0.207,0.622,120.015,4
2YBnNbMOUUSkqncnQgkqST,"4AVFqumd2ogHFlRbKIjp1t,1mU61l2mcjEFraXZLpvVMo","Years - ラジオ・エディット","Years","Alesso,Matthew Koma",2012-01-01,195480,0,spotify:user:,2020-06-22T07:55:42Z,"dance pop,edm,electro house,pop,pop dance,progressive electro house,tropical house,pop edm",0.37,0.823,2,-6.245,1,0.0805,0.00234,0.00000191,0.174,0.323,128.008,4
6j7hih15xG2cdYwIJnQXsq,"5DYAABs8rkY9VhwtENoQCz","Not Over You","Sweeter","Gavin DeGraw",2011-09-16,218520,70,spotify:user:,2020-06-22T07:55:42Z,"acoustic pop,dance pop,neo mellow,pop,pop rock",0.63,0.894,10,-4.592,1,0.0544,0.255,0,0.181,0.364,142.051,4
0BomfsUcw03fQPKK668Etn,"4WN5naL3ofxrVBgFpguzKo,34v5MVKeQnIo0CWYMbbrPf","Feel the Love (feat. John Newman)","Home (Deluxe Edition)","Rudimental,John Newman",2013-04-26,245186,67,spotify:user:,2020-06-22T07:55:42Z,"dance pop,edm,house,pop,pop dance,tropical house,uk dance,uk funky",0.389,0.706,1,-6.849,1,0.0593,0.0026,0.000182,0.686,0.238,179.911,4
0KAiuUOrLTIkzkpfpn9jb9,"3FUY2gzHeIiaesXtOAdB7A","Drive By","California 37","Train",2012-04-17,195973,79,spotify:user:,2020-06-22T07:55:42Z,"dance pop,neo mellow,pop,pop rock",0.765,0.837,1,-3.113,0,0.032,0.00107,0.0000106,0.0801,0.721,122.028,4
5UqCQaDshqbIk3pkhy4Pjg,"1vCWHaC5f2uS3yhpwWbIA6","Levels - Radio Edit","Levels","Avicii",2011-10-28,199906,79,spotify:user:,2020-06-22T07:55:42Z,"dance pop,edm,pop,pop dance",0.584,0.889,1,-5.941,0,0.0343,0.0462,0.828,0.309,0.464,126.04,4
7IohFKIwrb75c4XaqX7WWo,"085pc2PYOi8bGKj0PNjekA,2d6W4cnC5XsVOaxtgaj9hA","This Is Love","#willpower (Deluxe)","will.i.am,Eva Simons",2013-01-01,279026,66,spotify:user:,2020-06-22T07:55:42Z,"dance pop,pop,pop rap,dutch pop,electropop",0.535,0.796,0,-3.446,0,0.0445,0.00473,0,0.145,0.282,128.954,4
25CA8QVJQrh5R05UUCaODM,"2iojnBLj0qIMiKPvVhLnsH","Heart Attack","Chapter V (Deluxe)","Trey Songz",2012-08-17,233146,59,spotify:user:,2020-06-22T07:55:42Z,"dance pop,hip pop,pop,r&b,southern hip hop,trap,urban contemporary",0.608,0.863,11,-4.87,1,0.131,0.0593,0,0.228,0.476,150.029,4
1SgdUjvppHnIp6L7DZSnwc,"1Cs0zKBU1kc0i8ypK3B9ai,5WUlDfRSoLAfcVSX1WnrxN","She Wolf (Falling to Pieces) [feat. Sia]","Nothing but the Beat (Ultimate Edition)","David Guetta,Sia",2012-12-07,222500,69,spotify:user:,2020-06-22T07:55:42Z,"big room,dance pop,edm,pop,pop dance,pop rap,australian dance,australian pop",0.492,0.857,7,-2.634,1,0.0655,0.0841,0.00000782,0.344,0.393,129.973,4
1NpW5kyvO4XrNJ3rnfcNy3,"0jnsk9HBra6NMjO2oANoPY,5WUlDfRSoLAfcVSX1WnrxN","Wild Ones (feat. Sia)","Wild Ones","Flo Rida,Sia",2012-06-22,232946,79,spotify:user:,2020-06-22T07:55:42Z,"dance pop,miami hip hop,pop,pop rap,australian dance,australian pop",0.608,0.86,5,-5.324,0,0.0554,0.0991,0,0.262,0.437,127.075,4
